Hour,Wind Speed
0,1.5125290155410769
1,1.5203235149383545
2,1.4810662269592283
3,1.442163586616516
4,1.4238553047180176
5,1.414299488067627
6,1.3939762115478516
7,1.3605912923812866
8,1.4717127084732056
9,1.5970911979675293
10,1.6449923515319824
11,1.7258728742599487
12,1.6904690265655518
13,1.6672031879425049
14,1.5942704677581787
15,1.4681625366210938
16,1.3754534721374512
17,1.3836658000946045
18,1.353115439414978
19,1.3165013790130615
20,1.3122738599777222
21,1.313210129737854
22,1.3181501626968384
23,1.3355540037155151
0,1.376252055168152
1,1.4136706590652466
2,1.4226734638214111
3,1.4252398014068604
4,1.404008150100708
5,1.3690835237503052
6,1.3309605121612549
7,1.2825599908828735
8,1.3700042963027954
9,1.4395091533660889
10,1.4925788640975952
11,1.480816125869751
12,1.4817575216293335
13,1.4747793674468994
14,1.4470239877700806
15,1.4205855131149292
16,1.2998112440109253
17,1.2253503799438477
18,1.2430202960968018
19,1.238494873046875
20,1.2577427625656128
21,1.2623746395111084
22,1.2608258724212646
23,1.2904866933822632
0,1.3435641527175903
1,1.393317699432373
2,1.4155842065811155
3,1.425260066986084
4,1.4243559837341309
5,1.4293639659881592
6,1.421398639678955
7,1.3957247734069824
8,1.484976291656494
9,1.5401394367218018
10,1.5282585620880127
11,1.5044409036636353
12,1.489797592163086
13,1.455037236213684
14,1.4632914066314695
15,1.536887288093567
16,1.4771443605422974
17,1.3193306922912598
18,1.3401739597320557
19,1.3553962707519531
20,1.406299352645874
21,1.4167487621307373
22,1.4352608919143677
23,1.4303350448608398
0,1.4128865003585815
1,1.4234052896499634
2,1.4402865171432495
3,1.4502813816070557
4,1.4507009983062744
5,1.4383748769760132
6,1.4118094444274902
7,1.3777583837509155
8,1.5096296072006226
9,1.6313345432281494
10,1.6096380949020386
11,1.6013987064361572
12,1.6073988676071167
13,1.615848183631897
14,1.569546818733215
15,1.5093040466308594
16,1.4152960777282717
17,1.353527307510376
18,1.3762807846069336
19,1.3820823431015017
20,1.3763396739959717
21,1.3245065212249756
22,1.2962713241577148
23,1.3076493740081787
0,1.3353077173233032
1,1.334814429283142
2,1.311872482299805
3,1.319251537322998
4,1.3276803493499756
5,1.333258032798767
6,1.3156808614730835
7,1.3056106567382812
8,1.387543797492981
9,1.5183377265930176
10,1.5968868732452393
11,1.6046711206436155
12,1.6231443881988523
13,1.6438992023468018
14,1.6641253232955933
15,1.6094375848770142
16,1.5101150274276731
17,1.3558995723724363
18,1.388518214225769
19,1.3917027711868286
20,1.390783190727234
21,1.3777738809585571
22,1.370697021484375
23,1.3971567153930664
0,1.4271551370620728
1,1.4461510181427002
2,1.4385687112808228
3,1.4088759422302246
4,1.378705382347107
5,1.372816562652588
6,1.3689063787460327
7,1.335187554359436
8,1.4394406080245972
9,1.4617540836334229
10,1.4696394205093384
11,1.4572188854217532
12,1.4468384981155396
13,1.4087786674499512
14,1.4537067413330078
15,1.4942057132720947
16,1.4126975536346436
17,1.2680047750473022
18,1.2295252084732056
19,1.2077816724777222
20,1.2384426593780518
21,1.2785162925720217
22,1.291099190711975
23,1.2889593839645386
0,1.2462033033370972
1,1.2126535177230835
2,1.1828653812408447
3,1.181397795677185
4,1.192039966583252
5,1.1940678358078003
6,1.1715518236160278
7,1.1610826253890991
8,1.1183115243911743
9,1.2108163833618164
10,1.2668105363845823
11,1.2908889055252075
12,1.332949995994568
13,1.3308368921279907
14,1.295418381690979
15,1.244853973388672
16,1.0760663747787476
17,1.0222985744476318
18,0.9949132800102234
19,0.9957267045974731
20,1.0087467432022097
21,1.0371956825256348
22,1.0705938339233398
23,1.0891315937042236
0,1.101090908050537
1,1.118313908576965
2,1.1163616180419922
3,1.1036279201507568
4,1.1059304475784302
5,1.1176347732543943
6,1.127526044845581
7,1.1363967657089231
8,1.1713839769363403
9,1.175966739654541
10,1.2349523305892944
11,1.2787086963653564
12,1.2874631881713867
13,1.2803181409835815
14,1.2594704627990725
15,1.2138134241104126
16,1.1751514673233032
17,1.132237434387207
18,1.1539688110351562
19,1.1909781694412231
20,1.1370234489440918
21,1.0511106252670288
22,1.0121392011642456
23,1.0217608213424685
0,1.0402276515960691
1,1.0447108745574951
2,1.051593542098999
3,1.0611445903778076
4,1.0492336750030518
5,1.0135858058929443
6,0.9562131762504578
7,0.9203073978424072
8,0.9158645272254944
9,0.95291930437088
10,1.0398236513137815
11,1.1397933959960938
12,1.2193527221679688
13,1.2568180561065674
14,1.261314868927002
15,1.240913987159729
16,1.169397234916687
17,1.1300722360610962
18,1.1417486667633057
19,1.1285734176635742
20,1.097753405570984
21,1.0995500087738037
22,1.132195234298706
23,1.14951491355896
0,1.149380445480347
1,1.162718415260315
2,1.1495771408081057
3,1.1280581951141355
4,1.105270504951477
5,1.0754268169403076
6,1.0350563526153564
7,0.9983476400375366
8,0.9711039066314696
9,0.9999884366989136
10,1.047806978225708
11,1.0954526662826538
12,1.119367241859436
13,1.10915207862854
14,1.1265571117401123
15,1.0565645694732666
16,0.9884790778160096
17,0.9687706232070924
18,0.9812923073768616
19,1.0254467725753784
20,1.044155478477478
21,1.0406308174133299
22,1.0494780540466309
23,1.0682005882263184
0,1.0812169313430786
1,1.0888134241104126
2,1.0768389701843262
3,1.0718269348144531
4,1.0782231092453003
5,1.0924111604690552
6,1.0843087434768677
7,1.0547875165939329
8,1.0908632278442385
9,1.1079874038696291
10,1.221681833267212
11,1.286576747894287
12,1.3656375408172607
13,1.3860894441604614
14,1.362619400024414
15,1.3519558906555176
16,1.321192979812622
17,1.1075807809829712
18,1.1532450914382937
19,1.184442400932312
20,1.2268837690353394
21,1.2551546096801758
22,1.264876127243042
23,1.2667218446731567
0,1.2602767944335938
1,1.2629104852676392
2,1.2439100742340088
3,1.2055807113647459
4,1.1617231369018557
5,1.11543607711792
6,1.0447517633438108
7,1.0017967224121094
8,1.0244152545928955
9,1.1176317930221558
10,1.1631064414978027
11,1.1716971397399902
12,1.1756902933120728
13,1.1367148160934448
14,1.1270005702972412
15,1.1505378484725952
16,1.102997660636902
17,1.0576379299163818
18,1.0537447929382324
19,1.076937913894653
20,1.1117191314697266
21,1.130682110786438
22,1.142308235168457
23,1.1746690273284912
0,1.2183626890182495
1,1.2603620290756226
2,1.2495816946029663
3,1.2153985500335691
4,1.1642470359802246
5,1.1076533794403076
6,1.0607587099075315
7,1.050470948219299
8,1.1033101081848145
9,1.1858136653900146
10,1.2518126964569092
11,1.2559325695037842
12,1.2345869541168213
13,1.2152550220489502
14,1.1817970275878906
15,1.0745090246200562
16,1.0418009757995603
17,1.016973614692688
18,0.9783393740653992
19,0.9599068164825441
20,1.0017474889755251
21,1.030970335006714
22,1.035054087638855
23,1.0482434034347534
0,1.0883969068527222
1,1.126094102859497
2,1.1094579696655271
3,1.0693881511688232
4,1.023592829704285
5,0.98196542263031
6,0.9560015201568604
7,0.9464911818504332
8,0.9912975430488586
9,0.9779958724975586
10,0.9378958344459534
11,0.9117791652679444
12,0.8954942226409912
13,0.9283859729766846
14,1.044265866279602
15,1.1187279224395752
16,1.0894842147827148
17,0.9721513986587524
18,0.9330383539199828
19,0.9529337882995604
20,0.980604648590088
21,1.0330755710601809
22,1.0239485502243042
23,0.9928472638130188
0,0.9482367038726808
1,0.9145550727844238
2,0.8872941732406616
3,0.8583754897117615
4,0.8547451496124268
5,0.8789603114128113
6,0.8969874978065491
7,0.8822288513183594
8,0.8594237565994263
9,0.8543339967727661
10,0.8493322134017944
11,0.8661455512046814
12,0.8570911884307861
13,0.8347676992416382
14,0.8127889633178711
15,0.7970896363258362
16,0.7795955538749695
17,0.7630618214607239
18,0.777018129825592
19,0.7850437164306641
20,0.7804152965545654
21,0.7864487767219543
22,0.8130245208740234
23,0.8633188605308533
0,0.907179594039917
1,0.9361477494239808
2,0.9231475591659546
3,0.9005173444747925
4,0.8768343329429626
5,0.8581720590591431
6,0.8347544074058533
7,0.8648505806922913
8,0.9074347615242004
9,0.9260994791984558
10,0.9575960040092468
11,1.0131334066390991
12,1.050196647644043
13,1.0350961685180664
14,1.0069795846939087
15,0.9611420035362244
16,0.8528720140457153
17,0.7645199298858643
18,0.7774839997291565
19,0.8361466526985168
20,0.8945512175559998
21,0.8726057410240173
22,0.8218922019004822
23,0.819405198097229
0,0.8324806094169617
1,0.8518576622009277
2,0.8589501976966858
3,0.8705992102622986
4,0.8846942186355591
5,0.883672833442688
6,0.8573439717292786
7,0.8811848759651184
8,0.9000481367111206
9,0.9351167082786559
10,0.9137512445449828
11,0.8695601224899292
12,0.8257031440734863
13,0.7835534811019897
14,0.7571620941162109
15,0.6861903071403503
16,0.6267973184585571
17,0.5888025164604187
18,0.5872232913970947
19,0.6030424237251282
20,0.5854201912879944
21,0.5650944709777832
22,0.5689236521720886
23,0.6100540161132812
0,0.6623243093490601
1,0.7157555222511292
2,0.753625750541687
3,0.7749739289283752
4,0.7865220904350281
5,0.7892041802406311
6,0.7511588931083679
7,0.7502567172050476
8,0.706141471862793
9,0.6064488291740417
10,0.4843974709510803
11,0.3648415803909302
12,0.3358966112136841
13,0.4112509787082672
14,0.5035204291343689
15,0.5479614734649658
16,0.5386270880699158
17,0.5316261649131775
18,0.5307476520538329
19,0.5314301252365112
20,0.5321545600891113
21,0.5713903307914734
22,0.5798681378364563
23,0.5860416293144226
0,0.5946987271308899
1,0.6258804798126221
2,0.602236270904541
3,0.6009051203727722
4,0.5729705095291138
5,0.5024529695510864
6,0.4592570662498474
7,0.4138634204864502
8,0.3198384940624237
9,0.2313274294137955
10,0.2210937887430191
11,0.3207746148109436
12,0.4220249354839325
13,0.5136881470680237
14,0.5987599492073059
15,0.6535830497741699
16,0.6528668403625488
17,0.66277015209198
18,0.6981353759765625
19,0.7278431057929993
20,0.7081159353256226
21,0.6834756731987
22,0.6782798767089844
23,0.6829757690429688
0,0.6632511615753174
1,0.642765998840332
2,0.6195245385169983
3,0.5995115041732788
4,0.5909152626991272
5,0.5322108268737793
6,0.4892176985740662
7,0.5101048946380615
8,0.5594577789306641
9,0.6097450852394104
10,0.6325076222419739
11,0.6685317754745483
12,0.7345568537712097
13,0.814647912979126
14,0.8551666736602783
15,0.8949460983276367
16,0.8515652418136597
17,0.8323951363563538
18,0.805212140083313
19,0.8158202767372131
20,0.8113707900047302
21,0.8115487694740295
22,0.8054634928703308
23,0.7958821654319763
0,0.7996655106544495
1,0.8091262578964233
2,0.7562892436981201
3,0.6790292263031006
4,0.6175687313079834
5,0.5536916851997375
6,0.4955016076564789
7,0.4665625989437103
8,0.499900609254837
9,0.564735472202301
10,0.5798746943473816
11,0.6002252101898193
12,0.6938298344612122
13,0.7665576338768005
14,0.8928686380386353
15,0.8434463739395142
16,0.9781693816184998
17,0.8838246464729309
18,0.9372525215148926
19,0.9583961963653564
20,0.9561975002288818
21,0.9354414343833924
22,0.9240748286247252
23,0.9158275127410888
0,0.8891968727111816
1,0.856502890586853
2,0.7922275066375732
3,0.7403643131256104
4,0.6910384893417358
5,0.6260114908218384
6,0.5294064283370972
7,0.5035112500190735
8,0.425572007894516
9,0.3640979528427124
10,0.3487027883529663
11,0.3242064416408539
12,0.3620168268680573
13,0.5139663219451904
14,0.6528452038764954
15,0.8251200914382935
16,0.8669125437736511
17,0.9185649752616882
18,0.9416099190711976
19,1.0202736854553225
20,1.051331877708435
21,1.045709490776062
22,1.0306609869003296
23,1.0169832706451416
0,1.0053950548171997
1,1.012984037399292
2,0.9931613206863404
3,0.9770460724830629
4,0.9824813604354858
5,0.9827827215194702
6,0.9812690615653992
7,1.0012911558151243
8,1.0938187837600708
9,1.178813934326172
10,1.2266699075698853
11,1.2816907167434692
12,1.2838587760925293
13,1.1775970458984375
14,1.2176966667175293
15,1.0900369882583618
16,1.1059386730194092
17,1.1069740056991575
18,1.1757988929748535
19,1.2097684144973757
20,1.1869359016418457
21,1.1611294746398926
22,1.1695116758346558
23,1.1763887405395508
0,1.1536251306533811
1,1.1274843215942385
2,1.0870499610900881
3,1.0424677133560178
4,0.9941659569740297
5,0.9457093477249146
6,0.8812757730484009
7,0.9346327781677246
8,0.9326041936874391
9,0.9882990121841432
10,0.9936746954917908
11,0.9946784377098083
12,1.0044782161712646
13,1.0164667367935178
14,1.038627862930298
15,0.9920110702514648
16,0.9704622626304626
17,0.937153160572052
18,0.9109728336334229
19,0.8752341866493225
20,0.8721365928649902
21,0.885183572769165
22,0.8973544836044312
23,0.9303325414657592
0,0.9708974957466124
1,1.0061031579971311
2,0.9844083786010742
3,0.9465662240982056
4,0.9053887128829956
5,0.8664654493331909
6,0.8346865773200989
7,0.8344956040382385
8,0.9112887978553772
9,0.9743639230728148
10,1.0232651233673096
11,1.0451772212982178
12,1.0399154424667358
13,1.0252205133438108
14,0.9951759576797484
15,0.9741290211677552
16,0.9237002730369568
17,0.8245562314987183
18,0.8281452059745789
19,0.8765228390693665
20,0.9029973745346068
21,0.8680714964866638
22,0.8582078218460083
23,0.853195071220398
0,0.8523173332214355
1,0.8487192392349243
2,0.8417024016380309
3,0.8567432761192322
4,0.8683753609657288
5,0.8868116736412048
6,0.8879165053367615
7,0.930687129497528
8,1.0258908271789549
9,1.0732184648513794
10,1.083784103393555
11,1.0906996726989746
12,1.1319578886032104
13,1.0923933982849119
14,1.0822625160217283
15,1.0701224803924558
16,1.083976984024048
17,1.0819082260131836
18,1.1020593643188477
19,1.0879893302917478
20,1.075411677360535
21,1.0777211189270022
22,1.1035985946655271
23,1.1167796850204468
0,1.1061791181564329
1,1.0822155475616455
2,1.0756403207778928
3,1.090890407562256
4,1.0792374610900881
5,1.0470131635665894
6,1.0240720510482788
7,1.0082385540008545
8,0.9911534190177916
9,0.985566020011902
10,0.979089379310608
11,1.0682576894760132
12,1.10412859916687
13,1.142605543136597
14,1.1822431087493896
15,1.2177773714065552
16,0.9619911313056946
17,0.9745934009552002
18,0.9494303464889526
19,0.9733030200004578
20,1.0674110651016235
21,1.0882394313812256
22,1.0765775442123413
23,1.0965199470520022
0,1.1299818754196167
1,1.1599509716033936
2,1.154290795326233
3,1.1178315877914429
4,1.0792028903961182
5,1.0472660064697266
6,1.0036721229553225
7,0.9860970377922058
8,1.1291345357894895
9,1.2096532583236694
10,1.2805954217910769
11,1.30932879447937
12,1.3724504709243774
13,1.4127713441848757
14,1.42448091506958
15,1.3636802434921265
16,1.2458235025405884
17,1.1414169073104858
18,1.1113370656967163
19,1.1199215650558472
20,1.1490461826324463
21,1.1572271585464478
22,1.1670548915863037
23,1.184028387069702
0,1.192122220993042
1,1.1975570917129517
2,1.2098408937454224
3,1.2196739912033079
4,1.195959210395813
5,1.1419011354446411
6,1.0802819728851318
7,1.0907003879547121
8,1.1146152019500732
9,1.1624385118484497
10,1.2276864051818848
11,1.2729450464248655
12,1.3421591520309448
13,1.3435193300247192
14,1.3250665664672852
15,1.3047173023223877
16,1.2146222591400146
17,1.189285159111023
18,1.1763310432434082
19,1.1865215301513672
20,1.1964867115020752
21,1.208119511604309
22,1.2128026485443115
23,1.2167187929153442
0,1.212493896484375
1,1.1908873319625854
2,1.1750696897506714
3,1.1580941677093506
4,1.1286541223526
5,1.0991249084472656
6,1.089300274848938
7,1.1101627349853516
8,1.121579647064209
9,1.229390025138855
10,1.3054423332214355
11,1.3861874341964722
12,1.4301066398620603
13,1.4353907108306885
14,1.4172632694244385
15,1.3888180255889893
16,1.239986777305603
17,1.2035175561904907
18,1.1813995838165283
19,1.1745223999023438
20,1.2129285335540771
21,1.309146285057068
22,1.3879128694534302
23,1.4066225290298462
0,1.4003516435623171
1,1.3907105922698977
2,1.3732160329818726
3,1.3550846576690674
4,1.341022253036499
5,1.323161005973816
6,1.304076910018921
7,1.2973947525024414
8,1.2697343826293943
9,1.2553389072418213
10,1.2856773138046265
11,1.3411026000976562
12,1.325074553489685
13,1.32579505443573
14,1.3240848779678345
15,1.2851227521896362
16,1.2468796968460083
17,1.2435082197189329
18,1.2653441429138184
19,1.2778325080871582
20,1.2827171087265017
21,1.2775918245315552
22,1.2743947505950928
23,1.2872813940048218
0,1.3058167695999146
1,1.3266823291778564
2,1.3202993869781494
3,1.3015481233596802
4,1.2786493301391602
5,1.2298731803894043
6,1.145250916481018
7,1.1180663108825684
8,1.131059169769287
9,1.150567650794983
10,1.2407482862472534
11,1.2976478338241575
12,1.2746458053588867
13,1.2696915864944458
14,1.2037471532821655
15,1.17717444896698
16,1.1546854972839355
17,1.1295993328094482
18,1.0995538234710691
19,1.068389654159546
20,1.0440263748168943
21,1.0361438989639282
22,1.0508915185928345
23,1.089245080947876
0,1.1316859722137451
1,1.1693556308746338
2,1.1818885803222656
3,1.1811397075653076
4,1.1433666944503784
5,1.0870685577392578
6,1.0169018507003784
7,0.9615695476531982
8,0.9420737028121948
9,0.9609330892562866
10,1.0842691659927368
11,1.1546680927276611
12,1.1473914384841921
13,1.1087608337402344
14,1.0449348688125608
15,0.9413134455680848
16,0.933860957622528
17,0.9082990288734436
18,0.8818748593330383
19,0.9168853163719176
20,0.9345691800117492
21,0.9487911462783812
22,0.965332567691803
23,0.9760273098945618
0,0.9884622693061828
1,0.998099446296692
2,0.967155694961548
3,0.9276257157325744
4,0.8964628577232361
5,0.8839436173439026
6,0.8796751499176025
7,0.8838667869567871
8,0.9719695448875428
9,1.0615612268447876
10,1.118885159492493
11,1.1667757034301758
12,1.201802372932434
13,1.1992872953414917
14,1.2111061811447144
15,1.1782894134521484
16,1.1076804399490356
17,1.08765709400177
18,1.0773172378540041
19,1.0714844465255735
20,1.0505976676940918
21,1.0379384756088257
22,1.0386470556259155
23,1.0402358770370483
0,1.0015006065368652
1,0.9511058926582336
2,0.9221038818359376
3,0.8959052562713623
4,0.8683211803436279
5,0.8422386050224304
6,0.817478358745575
7,0.8172507882118225
8,0.8924126625061035
9,0.9281784296035768
10,0.9844484329223632
11,0.9967815279960632
12,1.0063213109970093
13,1.0088086128234863
14,0.987390398979187
15,0.9332007169723512
16,0.9251747727394104
17,0.9260202646255492
18,0.9557051658630372
19,0.96217280626297
20,0.9492703676223756
21,0.9287927746772766
22,0.9303210973739624
23,0.9709071516990662
0,1.0226155519485474
1,1.0534969568252563
2,1.0277429819107056
3,1.0002064704895022
4,0.9769237041473388
5,0.9724916219711304
6,0.961050271987915
7,0.9992243647575378
8,1.0597470998764038
9,1.059416651725769
10,1.0887565612792969
11,1.0541206598281858
12,1.020560622215271
13,1.0042612552642822
14,0.928544819355011
15,1.0050721168518066
16,1.0102511644363403
17,1.0537023544311523
18,1.0659518241882324
19,1.0746328830718994
20,1.0971552133560178
21,1.1368408203125
22,1.1668795347213743
23,1.1810086965560913
0,1.1869125366210938
1,1.1950371265411377
2,1.1732404232025146
3,1.1517945528030396
4,1.1343122720718384
5,1.1286380290985107
6,1.13056480884552
7,1.1061185598373413
8,1.1634736061096191
9,1.2025139331817627
10,1.20090913772583
11,1.1996562480926514
12,1.2026571035385132
13,1.2011798620224
14,1.190936803817749
15,1.110057711601257
16,1.0543100833892822
17,1.0764847993850708
18,1.1081075668334959
19,1.1635956764221191
20,1.203583598136902
21,1.2063342332839966
22,1.1965631246566772
23,1.1819374561309814
0,1.1672207117080688
1,1.1569836139678955
2,1.1485185623168943
3,1.1199604272842407
4,1.0882351398468018
5,1.0508964061737058
6,1.0077911615371704
7,1.0263955593109129
8,1.0790612697601318
9,1.1167166233062744
10,1.164004683494568
11,1.168769121170044
12,1.1485133171081543
13,1.1150739192962646
14,1.1159735918045044
15,1.0535781383514404
16,1.0302586555480957
17,1.0513665676116943
18,1.0862020254135132
19,1.1320160627365112
20,1.1171585321426392
21,1.0826809406280518
22,1.0542488098144531
23,1.04577374458313
0,1.0399510860443115
1,1.0079901218414309
2,0.9770790934562684
3,0.95888090133667
4,0.9348052144050598
5,0.8945271372795105
6,0.8444629311561584
7,0.8341947793960571
8,0.8817583918571472
9,0.9414054155349731
10,1.0452511310577393
11,1.138921856880188
12,1.2279905080795288
13,1.2859086990356443
14,1.3198117017745972
15,1.3260921239852903
16,1.208098292350769
17,1.1133511066436768
18,1.0760380029678345
19,1.0356731414794922
20,1.015806794166565
21,1.047283172607422
22,1.0627329349517822
23,1.0585185289382937
0,1.0172758102416992
1,0.9690865874290466
2,0.9443325400352478
3,0.9397629499435424
4,0.9363006353378296
5,0.9264955520629884
6,0.921300768852234
7,0.9634652733802797
8,1.0103542804718018
9,1.0606846809387207
10,1.103554129600525
11,1.0977380275726318
12,1.074376940727234
13,1.0403499603271484
14,1.0417474508285522
15,0.9367547631263732
16,0.9055991172790528
17,0.8694828152656555
18,0.8418550491333008
19,0.8181744813919067
20,0.8524283170700073
21,0.9001257419586182
22,0.955115020275116
23,1.0148588418960571
0,1.0630910396575928
1,1.0787431001663208
2,1.043370246887207
3,0.9905207753181458
4,0.96245938539505
5,0.9471165537834167
6,0.9218946099281312
7,0.9688206315040588
8,0.9900016784667968
9,1.0028728246688845
10,0.962759256362915
11,0.933302402496338
12,0.9128156304359436
13,0.8920980095863342
14,0.9118069410324096
15,0.877346396446228
16,0.8836762309074402
17,0.9618673920631408
18,1.013835310935974
19,1.0433980226516724
20,1.0430606603622437
21,1.037883758544922
22,1.0511603355407717
23,1.06201434135437
0,1.0460268259048462
1,1.0289789438247678
2,0.9860425591468812
3,0.9504136443138124
4,0.912420928478241
5,0.8538001775741577
6,0.7887780666351318
7,0.8207754492759705
8,0.8508555889129639
9,0.8458287715911865
10,0.8349811434745789
11,0.8135740756988525
12,0.8034541010856628
13,0.7853077054023743
14,0.7932102680206299
15,0.8201351165771484
16,0.7610762119293213
17,0.7748801112174988
18,0.7815120816230774
19,0.77476966381073
20,0.7821881175041199
21,0.7951265573501587
22,0.8109191060066223
23,0.8303359746932983
0,0.8398900628089905
1,0.8404583930969238
2,0.8262596130371094
3,0.8069024682044983
4,0.7825818061828613
5,0.759156346321106
6,0.7428284287452698
7,0.8281048536300659
8,0.8289349675178528
9,0.7828967571258545
10,0.7370779514312744
11,0.6928896307945251
12,0.6654638648033142
13,0.6576013565063477
14,0.7106415629386902
15,0.7413318157196045
16,0.7639597654342651
17,0.7645046710968018
18,0.792826771736145
19,0.8064746856689453
20,0.8015989065170288
21,0.8078038096427917
22,0.8077223300933838
23,0.802526593208313
0,0.7944358587265015
1,0.798966646194458
2,0.8284639120101929
3,0.8578358292579651
4,0.8675280809402466
5,0.8619456887245178
6,0.8422780036926271
7,0.8772863745689392
8,0.930333375930786
9,0.8872972130775452
10,0.8245304226875305
11,0.7842056751251221
12,0.785941481590271
13,0.7996792197227478
14,0.8245137929916382
15,0.8119491934776306
16,0.8089823126792908
17,0.8168812990188599
18,0.8625279068946838
19,0.8912518620491028
20,0.8970252871513367
21,0.887523353099823
22,0.8845493197441101
23,0.8902045488357544
0,0.9015390276908876
1,0.9049844741821288
2,0.8870462775230408
3,0.8564892411231995
4,0.8168395757675171
5,0.7818495631217957
6,0.7558044195175171
7,0.7822628617286682
8,0.8629052639007568
9,0.9125840663909912
10,0.9349769353866576
11,0.955338180065155
12,0.9330416917800904
13,0.927395224571228
14,0.9570548534393309
15,0.9107745885849
16,0.9185611009597778
17,0.93288654088974
18,0.9643364548683168
19,0.991109013557434
20,0.988142192363739
21,0.9845136404037476
22,0.9688314199447632
23,0.967635452747345
0,0.961327850818634
1,0.955152988433838
2,0.9367492198944092
3,0.917289972305298
4,0.8927516937255859
5,0.8706237673759459
6,0.8597344160079956
7,0.8818225264549255
8,0.951736569404602
9,1.009201169013977
10,1.0472309589385986
11,1.095906376838684
12,1.1171389818191528
13,1.1437102556228638
14,1.1364153623580933
15,1.093250036239624
16,1.0061382055282593
17,0.9094243049621582
18,0.8814747929573059
19,0.9482542872428894
20,1.0050065517425537
21,1.0141143798828125
22,1.0232256650924685
23,1.0331720113754272
0,1.0529059171676636
1,1.0660585165023804
2,1.0439454317092896
3,0.996118664741516
4,0.9412267804145812
5,0.9143803119659424
6,0.8986428380012512
7,0.9015172123908995
8,0.9673009514808656
